Frequency	Signal	Power
5740	-0.64203952	1.0500637e-07
5750	-1	3.3404453e-07
5760	-1.2600735	3.6927787e-10
5770	-1.3968022	7.6257109e-07
5780	-1.3968022	5.1294746e-08
5790	-1.2600735	1.6498335e-07
5800	-1	2.5615253e-07
5810	-0.64203952	1.3116341e-07
5820	-0.22123174	7.8333046e-08
5830	0.22123174	3.8386191e-07
5840	0.64203952	1.6652195e-08
5850	1	9.4303534e-08
5860	1.2600735	4.5809038e-08
5870	1.3968022	1.1351655e-07
5880	1.3968022	3.6924966e-09
5890	1.2600735	2.0941728e-07
5900	1	4.071893e-08
5910	0.64203952	1.1233396e-08
5920	0.22123174	4.1157782e-08
5930	-0.22123174	1.6348184e-08
5940	-0.64203952	2.4972956e-08
5950	-1	3.2740969e-09
5960	-1.2600735	4.4192358e-09
5970	-1.3968022	2.0278911e-08
5980	-1.3968022	2.410274e-10
5990	-1.2600735	7.222002e-11
6000	-1	2.4020049e-31
6010	-0.64203952	6.5957391e-11
6020	-0.22123174	2.5341992e-10
6030	0.22123174	1.9290263e-08
6040	0.64203952	4.4430888e-09
6050	1	2.5383601e-09
6060	1.2600735	2.2362741e-08
6070	1.3968022	1.3147202e-08
6080	1.3968022	3.5398823e-08
6090	1.2600735	8.0229144e-09
6100	1	3.5010711e-08
6110	0.64203952	1.6411074e-07
6120	0.22123174	3.9576604e-09
6130	-0.22123174	7.979132e-08
6140	-0.64203952	3.5866365e-08
6150	-1	6.2220058e-08
6160	-1.2600735	1.4149424e-08
6170	-1.3968022	2.569526e-07
6180	-1.3968022	5.5697316e-08
6190	-1.2600735	9.6846559e-08
6200	-1	1.6487167e-07
6210	-0.64203952	1.1873511e-07
6220	-0.22123174	3.8784049e-08
6230	0.22123174	5.0928979e-07
6240	0.64203952	1.0363488e-09
6250	1	2.1181363e-07
6260	1.2600735	5.6123099e-08
6270	1.3968022	1.1651392e-08
6280	1.3968022	1.0573093e-07
6290	1.2600735	4.1741597e-08
6300	1	2.2146971e-07
6310	0.64203952	3.3714314e-08
6320	0.22123174	1.0463917e-07
6330	-0.22123174	5.3996843e-08
6340	-0.64203952	2.1745561e-07
6350	-1	5.4040353e-07
6360	-1.2600735	2.2164458e-07
6370	-1.3968022	4.2201161e-08
6380	-1.3968022	3.0125045e-07
6390	-1.2600735	2.3272613e-07
6400	-1	3.1590557e-07
6410	-0.64203952	3.5595405e-08
6420	-0.22123174	1.53349e-07
6430	0.22123174	6.445893e-07
6440	0.64203952	1.5624249e-07
6450	1	1.1996006e-07
6460	1.2600735	8.7796729e-07
6470	1.3968022	1.1047666e-07
6480	1.3968022	5.439738e-07
6490	1.2600735	9.9089696e-07
6500	1	2.0857709e-07
6510	0.64203952	9.5735718e-07
6520	0.22123174	5.7174596e-07
6530	-0.22123174	1.1069018e-07
6540	-0.64203952	1.0342255e-06
6550	-1	1.3530206e-07
6560	-1.2600735	2.3958179e-07
6570	-1.3968022	8.4739024e-07
6580	-1.3968022	1.8135715e-07
6590	-1.2600735	4.285243e-08
6600	-1	5.1152449e-07
6610	-0.64203952	3.116268e-07
6620	-0.22123174	4.2287052e-07
6630	0.22123174	8.8077828e-08
6640	0.64203952	3.2294231e-07
6650	1	8.3389243e-07
6660	1.2600735	3.5533597e-07
6670	1.3968022	8.5069946e-08
6680	1.3968022	2.1053061e-07
6690	1.2600735	7.419415e-08
6700	1	3.5407288e-07
6710	0.64203952	8.355695e-08
6720	0.22123174	1.6451318e-07
6730	-0.22123174	1.3200827e-08
6740	-0.64203952	1.1092023e-07
6750	-1	3.4915092e-07
6760	-1.2600735	3.396286e-10
6770	-1.3968022	7.9427261e-07
6780	-1.3968022	5.2996907e-08
6790	-1.2600735	1.7100335e-07
6800	-1	2.6763781e-07
6810	-0.64203952	1.3570805e-07
6820	-0.22123174	8.1365712e-08
6830	0.22123174	4.0011584e-07
6840	0.64203952	1.7089401e-08
6850	1	9.8383801e-08
6860	1.2600735	4.7296776e-08
6870	1.3968022	1.1794647e-07
6880	1.3968022	3.7159005e-09
6890	1.2600735	2.1614765e-07
6900	1	4.1753564e-08
6910	0.64203952	1.1658226e-08
6920	0.22123174	4.2221246e-08
6930	-0.22123174	1.6826538e-08
6940	-0.64203952	2.5544909e-08
6950	-1	3.3854392e-09
6960	-1.2600735	4.4731474e-09
6970	-1.3968022	2.0621027e-08
6980	-1.3968022	2.4267773e-10
6990	-1.2600735	7.3975469e-11
7000	-1	5.7000457e-31
7010	-0.64203952	6.6591545e-11
7020	-0.22123174	2.5729012e-10
7030	0.22123174	1.9455438e-08
7040	0.64203952	4.5013017e-09
7050	1	2.5179842e-09
7060	1.2600735	2.246756e-08
7070	1.3968022	1.3052519e-08
7080	1.3968022	3.5431629e-08
7090	1.2600735	7.8730022e-09
7100	1	3.5023881e-08
7110	0.64203952	1.6273205e-07
7120	0.22123174	4.0286226e-09
7130	-0.22123174	7.8184547e-08
7140	-0.64203952	3.5574836e-08
7150	-1	6.0557683e-08
7160	-1.2600735	1.4138927e-08
7170	-1.3968022	2.5049262e-07
7180	-1.3968022	5.4679163e-08
7190	-1.2600735	9.5249671e-08
7200	-1	1.6002087e-07
7210	-0.64203952	1.1647861e-07
7220	-0.22123174	3.8247583e-08
7230	0.22123174	4.9566468e-07
7240	0.64203952	1.1263015e-09
7250	1	2.0504707e-07
7260	1.2600735	5.328981e-08
7270	1.3968022	1.1687448e-08
7280	1.3968022	1.0303328e-07
7290	1.2600735	3.9574608e-08
7300	1	2.1534903e-07
7310	0.64203952	3.1714346e-08
7320	0.22123174	9.9327533e-08
7330	-0.22123174	5.2858283e-08
7340	-0.64203952	2.1087137e-07
7350	-1	5.2797309e-07
7360	-1.2600735	2.1821734e-07
7370	-1.3968022	3.9949192e-08
7380	-1.3968022	2.9789507e-07
7390	-1.2600735	2.3124117e-07
7400	-1	3.0795013e-07
7410	-0.64203952	3.6101371e-08
7420	-0.22123174	1.539389e-07
7430	0.22123174	6.4165885e-07
7440	0.64203952	1.5422942e-07
7450	1	1.2207435e-07
7460	1.2600735	8.8753121e-07
7470	1.3968022	1.1227734e-07
7480	1.3968022	5.522055e-07
7490	1.2600735	1.014634e-06
7500	1	2.1217828e-07
7510	0.64203952	9.7549332e-07
7520	0.22123174	5.8462216e-07
7530	-0.22123174	1.1252741e-07
7540	-0.64203952	1.0699179e-06
7550	-1	1.3998336e-07
7560	-1.2600735	2.5150079e-07
7570	-1.3968022	8.7836568e-07
7580	-1.3968022	1.8663125e-07
7590	-1.2600735	4.4573058e-08
7600	-1	5.3627283e-07
7610	-0.64203952	3.2333618e-07
7620	-0.22123174	4.3985248e-07
