FM Modulation Parameters: m=100.0, F=2000000, FMOD=10, FD=100000
Frequency	Signal	Power
6460	-0.40376884	1.05777e-22
6480	-0.8645556	1.0607726e-22
6500	-0.99479214	1.0686434e-22
6520	-0.74468443	1.076031e-22
6540	-0.20985749	1.0842825e-22
6560	0.4052054	1.0884009e-22
6580	0.86534391	1.0963006e-22
6600	0.99463081	1.1035945e-22
6620	0.74363514	1.1086419e-22
6640	0.20832142	1.116371e-22
6660	-0.40664096	1.1241767e-22
6680	-0.86613009	1.1304773e-22
6700	-0.99446703	1.1357089e-22
6720	-0.74258401	1.1430954e-22
6740	-0.20678483	1.1494672e-22
6760	0.40807551	1.1581405e-22
6780	0.86691414	1.1627632e-22
6800	0.99430079	1.1682227e-22
6820	0.74153105	1.178194e-22
6840	0.20524773	1.1808039e-22
6860	-0.40950907	1.1905874e-22
6880	-0.86769604	1.1965824e-22
6900	-0.9941321	1.2069349e-22
6920	-0.74047626	1.2127512e-22
6940	-0.20371012	1.218979e-22
6960	0.41094161	1.2258499e-22
6980	0.86847581	1.2287671e-22
7000	0.99396096	1.23985e-22
7020	0.73941964	1.2421302e-22
7040	0.20217201	1.2535382e-22
7060	-0.41237313	1.2613958e-22
7080	-0.86925343	1.2696666e-22
7100	-0.99378736	1.2763015e-22
7120	-0.7383612	1.2809208e-22
7140	-0.20063341	1.2891089e-22
7160	0.41380364	1.2964325e-22
7180	0.87002891	1.3025242e-22
7200	0.99361131	1.3109513e-22
7220	0.73730094	1.3176072e-22
7240	0.1990943	1.3267684e-22
7260	-0.41523313	1.3322853e-22
7280	-0.87080223	1.3407196e-22
7300	-0.99343281	1.3488315e-22
7320	-0.73623885	1.3573628e-22
7340	-0.19755471	1.3641253e-22
7360	0.41666159	1.3735645e-22
7380	0.87157342	1.3804652e-22
7400	0.99325186	1.3848203e-22
7420	0.73517495	1.3951209e-22
7440	0.19601463	1.4001814e-22
7460	-0.41808903	1.4081467e-22
7480	-0.87234245	1.4106027e-22
7500	-0.99306846	1.4189982e-22
7520	-0.73410924	1.4266645e-22
7540	-0.19447407	1.4357727e-22
7560	0.41951543	1.4455292e-22
7580	0.87310932	1.4553008e-22
7600	0.99288261	1.4641615e-22
7620	0.73304172	1.4697625e-22
7640	0.19293302	1.4779445e-22
7660	-0.4209408	1.4858621e-22
7680	-0.87387405	1.4908831e-22
7700	-0.99269431	1.4998666e-22
7720	-0.73197238	1.5052217e-22
7740	-0.1913915	1.5183835e-22
7760	0.42236513	1.5215917e-22
7780	0.87463661	1.5282962e-22
7800	0.99250355	1.5399194e-22
7820	0.73090124	1.5453585e-22
7840	0.18984951	1.5578718e-22
7860	-0.42378842	1.5637656e-22
7880	-0.87539702	1.5713531e-22
7900	-0.99231035	1.5806576e-22
7920	-0.7298283	1.5837196e-22
7940	-0.18830705	1.5920028e-22
7960	0.42521066	1.598243e-22
7980	0.87615527	1.6127398e-22
8000	0.99211471	1.6210281e-22
8020	0.72875356	1.6261665e-22
8040	0.18676412	1.6365181e-22
8060	-0.42663185	1.6432638e-22
8080	-0.87691136	1.6521879e-22
8100	-0.99191661	1.6560827e-22
8120	-0.72767702	1.6709495e-22
8140	-0.18522073	1.6762273e-22
8160	0.42805199	1.6801308e-22
8180	0.87766528	1.692034e-22
8200	0.99171606	1.7010974e-22
8220	0.72659868	1.711878e-22
8240	0.18367689	1.7186162e-22
8260	-0.42947107	1.7287368e-22
8280	-0.87841704	1.7335992e-22
8300	-0.99151307	1.7422304e-22
8320	-0.72551855	1.7481111e-22
8340	-0.1821326	1.7543913e-22
8360	0.4308891	1.7691334e-22
8380	0.87916663	1.7771978e-22
8400	0.99130764	1.7868239e-22
8420	0.72443663	1.7924948e-22
8440	0.18058785	1.801159e-22
8460	-0.43230606	1.8092526e-22
8480	-0.87991406	1.8174557e-22
8500	-0.99109975	1.8293794e-22
8520	-0.72335292	1.8374829e-22
8540	-0.17904266	1.8467413e-22
8560	0.43372195	1.8574373e-22
8580	0.88065931	1.8623692e-22
8600	0.99088942	1.8711707e-22
8620	0.72226743	1.8798383e-22
8640	0.17749702	1.8894125e-22
8660	-0.43513678	1.8950805e-22
8680	-0.88140238	1.9105857e-22
8700	-0.99067665	1.9160856e-22
8720	-0.72118016	1.9248182e-22
8740	-0.17595095	1.933464e-22
8760	0.43655053	1.9405453e-22
8780	0.88214329	1.9509941e-22
8800	0.99046143	1.9595393e-22
8820	0.7200911	1.9645073e-22
8840	0.17440445	1.9788523e-22
8860	-0.4379632	1.9868193e-22
8880	-0.88288201	1.9954689e-22
8900	-0.99024377	2.0031111e-22
8920	-0.71900027	2.0105837e-22
8940	-0.17285751	2.0189473e-22
8960	0.43937479	2.0288161e-22
8980	0.88361856	2.0366082e-22
9000	0.99002366	2.0488822e-22
9020	0.71790767	2.0584739e-22
9040	0.17131015	2.0683405e-22
9060	-0.4407853	2.0727082e-22
9080	-0.88435293	2.0856738e-22
9100	-0.98980112	2.0921007e-22
9120	-0.71681329	2.1029031e-22
9140	-0.16976237	2.113002e-22
9160	0.44219472	2.1225585e-22
9180	0.88508511	2.1347827e-22
9200	0.98957613	2.1398661e-22
9220	0.71571715	2.1501842e-22
9240	0.16821416	2.1600905e-22
9260	-0.44360305	2.170626e-22
9280	-0.88581511	2.1753462e-22
9300	-0.98934869	2.1872717e-22
9320	-0.71461924	2.1967381e-22
9340	-0.16666554	2.206993e-22
9360	0.44501029	2.2158469e-22
9380	0.88654293	2.2284238e-22
9400	0.98911882	2.233207e-22
9420	0.71351956	2.2459652e-22
9440	0.16511651	2.2524507e-22
9460	-0.44641642	2.2627387e-22
9480	-0.88726856	2.2681102e-22
9500	-0.98888651	2.284117e-22
9520	-0.71241813	2.2904493e-22
9540	-0.16356708	2.3022109e-22
9560	0.44782146	2.3144174e-22
9580	0.887992	2.3228667e-22
9600	0.98865175	2.3341855e-22
9620	0.71131494	2.3438315e-22
9640	0.16201724	2.3553054e-22
9660	-0.44922539	2.3617275e-22
9680	-0.88871325	2.3674541e-22
9700	-0.98841456	2.3803043e-22
9720	-0.71020999	2.3888254e-22
9740	-0.160467	2.4016763e-22
9760	0.45062821	2.4097207e-22
9780	0.8894323	2.4197686e-22
9800	0.98817493	2.4380632e-22
9820	0.70910329	2.4428614e-22
9840	0.15891636	2.4530177e-22
9860	-0.45202992	2.4641688e-22
9880	-0.89014916	2.4693897e-22
9900	-0.98793286	2.4830087e-22
9920	-0.70799484	2.4928246e-22
9940	-0.15736533	2.5042964e-22
9960	0.45343052	2.5076859e-22
9980	0.89086383	2.5222329e-22
10000	0.98768835	2.527228e-22
10020	0.70688465	2.5375157e-22
10040	0.15581392	2.5498843e-22
10060	-0.45482999	2.555491e-22
10080	-0.89157629	2.5710005e-22
10100	-0.98744141	2.5801807e-22
10120	-0.70577271	2.5926871e-22
10140	-0.15426211	2.6030223e-22
10160	0.45622835	2.611759e-22
10180	0.89228656	2.6237273e-22
10200	0.98719202	2.632005e-22
10220	0.70465903	2.6466319e-22
10240	0.15270993	2.6563916e-22
10260	-0.45762557	2.6638575e-22
10280	-0.89299462	2.673514e-22
10300	-0.98694021	2.6829669e-22
10320	-0.70354361	2.6969364e-22
10340	-0.15115738	2.6974951e-22
10360	0.45902167	2.7096509e-22
10380	0.89370048	2.7160115e-22
10400	0.98668596	2.738041e-22
10420	0.70242645	2.7463711e-22
10440	0.14960444	2.7586945e-22
10460	-0.46041664	2.773141e-22
10480	-0.89440414	2.7851575e-22
10500	-0.98642927	2.7980802e-22
10520	-0.70130756	2.8042699e-22
10540	-0.14805114	2.8160223e-22
10560	0.46181047	2.8284843e-22
10580	0.89510559	2.8342754e-22
10600	0.98617015	2.8416576e-22
10620	0.70018694	2.8501049e-22
10640	0.14649748	2.8615878e-22
10660	-0.46320316	2.8707534e-22
10680	-0.89580483	2.8854761e-22
10700	-0.9859086	2.8959426e-22
10720	-0.6990646	2.905898e-22
10740	-0.14494345	2.9129441e-22
10760	0.46459471	2.9254905e-22
10780	0.89650186	2.9381578e-22
10800	0.98564461	2.9529285e-22
10820	0.69794053	2.9691229e-22
10840	0.14338907	2.9714021e-22
10860	-0.46598511	2.9851635e-22
10880	-0.89719668	2.9922305e-22
10900	-0.98537819	3.0017438e-22
10920	-0.69681473	3.0181659e-22
10940	-0.14183433	3.0280067e-22
10960	0.46737436	3.0355496e-22
10980	0.89788928	3.0432097e-22
11000	0.98510934	3.0619541e-22
11020	0.69568722	3.0719326e-22
11040	0.14027924	3.085367e-22
11060	-0.46876246	3.1002431e-22
11080	-0.89857967	3.1036829e-22
11100	-0.98483806	3.119255e-22
11120	-0.69455799	3.1201057e-22
11140	-0.13872381	3.1348719e-22
11160	0.4701494	3.1484135e-22
11180	0.89926784	3.1666421e-22
11200	0.98456435	3.1776997e-22
11220	0.69342705	3.1828004e-22
11240	0.13716803	3.1981109e-22
11260	-0.47153518	3.2080376e-22
11280	-0.8999538	3.2178711e-22
11300	-0.98428821	3.2373859e-22
11320	-0.69229439	3.2429666e-22
11340	-0.13561191	3.2567517e-22
11360	0.4729198	3.2682931e-22
11380	0.90063753	3.2770261e-22
11400	0.98400964	3.2837047e-22
11420	0.69116003	3.3009045e-22
11440	0.13405546	3.3150343e-22
11460	-0.47430325	3.3259803e-22
11480	-0.90131904	3.334005e-22
11500	-0.98372865	3.3469732e-22
11520	-0.69002396	3.3561572e-22
11540	-0.13249868	3.366652e-22
11560	0.47568553	3.379395e-22
11580	0.90199833	3.3875766e-22
11600	0.98344522	3.4010459e-22
11620	0.68888619	3.4161862e-22
11640	0.13094158	3.4267679e-22
11660	-0.47706664	3.4345794e-22
11680	-0.90267539	3.4499867e-22
11700	-0.98315937	3.4644202e-22
11720	-0.68774672	3.4762713e-22
11740	-0.12938415	3.4870764e-22
11760	0.47844657	3.5032861e-22
11780	0.90335022	3.5133784e-22
11800	0.9828711	3.524509e-22
11820	0.68660555	3.5293172e-22
11840	0.1278264	3.5470614e-22
11860	-0.47982532	3.5582299e-22
11880	-0.90402282	3.5706706e-22
11900	-0.9825804	3.5835542e-22
11920	-0.68546269	3.5994689e-22
11940	-0.12626833	3.6106748e-22
11960	0.48120288	3.6179776e-22
11980	0.9046932	3.6310745e-22
12000	0.98228727	3.6413963e-22
12020	0.68431814	3.6578068e-22
12040	0.12470996	3.6650958e-22
12060	-0.48257926	3.6775248e-22
12080	-0.90536134	3.6892776e-22
12100	-0.98199172	3.7045264e-22
12120	-0.6831719	3.7152019e-22
12140	-0.12315127	3.7316867e-22
12160	0.48395445	3.7461448e-22
12180	0.90602725	3.7609069e-22
12200	0.98169375	3.7661071e-22
12220	0.68202397	3.7784176e-22
12240	0.12159229	3.789486e-22
12260	-0.48532844	3.8040349e-22
12280	-0.90669092	3.8130392e-22
12300	-0.98139336	3.8329084e-22
12320	-0.68087437	3.8438875e-22
12340	-0.120033	3.852419e-22
12360	0.48670124	3.8649491e-22
12380	0.90735235	3.8703215e-22
12400	0.98109054	3.8890002e-22
12420	0.67972308	3.9084314e-22
12440	0.11847341	3.9199162e-22
12460	-0.48807283	3.929332e-22
12480	-0.90801155	3.9411101e-22
12500	-0.98078531	3.9562834e-22
12520	-0.67857011	3.964109e-22
12540	-0.11691354	3.9692531e-22
12560	0.48944322	3.9926476e-22
12580	0.90866851	4.0052438e-22
12600	0.98047765	4.019895e-22
12620	0.67741547	4.0373421e-22
12640	0.11535337	4.0519342e-22
12660	-0.4908124	4.0522213e-22
12680	-0.90932322	4.0638462e-22
12700	-0.98016757	4.0790035e-22
12720	-0.67625916	4.0964518e-22
12740	-0.11379292	4.1112481e-22
12760	0.49218037	4.1257558e-22
12780	0.90997569	4.1303378e-22
12800	0.97985508	4.1458319e-22
12820	0.67510118	4.1574733e-22
12840	0.11223219	4.1678589e-22
12860	-0.49354713	4.1811397e-22
12880	-0.91062591	4.2057828e-22
12900	-0.97954017	4.208231e-22
12920	-0.67394153	4.2240205e-22
12940	-0.11067119	4.2349885e-22
12960	0.49491267	4.2473432e-22
12980	0.91127389	4.2576081e-22
13000	0.97922284	4.2791901e-22
13020	0.67278022	4.2881498e-22
