FSK 2GHz Parameters: F=2GHz, F1=20000, F2=40000
Frequency	Signal	Power
7400000	0.9999973	8.0814591e-31
7420000	0.80764463	2.0971552e-30
7440000	0.30679321	2.1346823e-30
7460000	-0.31124507	3.8390868e-30
7480000	-0.810396	4.2433889e-32
7500000	-0.99999722	3.8654205e-30
7520000	-0.80762611	9.4922745e-31
7540000	-0.3067633	1.1399871e-30
7560000	0.31127492	3.8777326e-31
7580000	0.81041441	1.5386427e-30
7600000	0.99999715	1.7655823e-31
7620000	0.80760758	4.0628588e-31
7640000	0.3067334	1.1379299e-30
7660000	-0.31130478	2.4064443e-30
7680000	-0.81043281	4.4000554e-30
7700000	-0.99999707	6.1580168e-30
7720000	-0.80758906	1.0504947e-29
7740000	-0.3067035	6.952846e-30
7760000	0.31133463	7.8772666e-31
7780000	0.81045122	7.2230641e-31
7800000	0.999997	2.5373809e-31
7820000	0.80757053	9.6234308e-31
7840000	0.3066736	4.1298695e-31
7860000	-0.31136449	1.7177637e-31
7880000	-0.81046962	1.121507e-31
7900000	-0.99999692	2.108629e-31
7920000	-0.807552	1.7159829e-30
7940000	-0.3066437	6.7969842e-31
7960000	0.31139434	8.9630581e-31
7980000	0.81048802	1.9223614e-30
8000000	0.99999684	4.7190539e-31
8020000	0.80753347	8.8000814e-30
8040000	0.30661379	2.8969934e-30
8060000	-0.31142419	6.1326591e-30
8080000	-0.81050642	1.2410872e-30
8100000	-0.99999676	4.9974963e-30
8120000	-0.80751494	1.4584155e-29
8140000	-0.30658389	1.0229106e-29
8160000	0.31145405	7.2124113e-30
8180000	0.81052483	6.1217887e-30
8200000	0.99999668	2.5508303e-29
8220000	0.80749641	1.5854547e-28
8240000	0.30655399	1.0408434e-28
8260000	-0.3114839	8.5263217e-28
8280000	-0.81054323	5.9550193e-28
8300000	-0.9999966	3.7689361e-28
8320000	-0.80747788	2.3100921e-28
8340000	-0.30652408	1.1703459e-29
8360000	0.31151375	3.6562085e-29
8380000	0.81056162	1.6114327e-30
8400000	0.99999652	1.9982787e-29
8420000	0.80745934	1.1774238e-29
8440000	0.30649418	5.5357107e-30
8460000	-0.31154361	4.7209907e-30
8480000	-0.81058002	4.9521564e-31
8500000	-0.99999643	6.2145695e-30
8520000	-0.80744081	3.1679282e-30
8540000	-0.30646428	1.263347e-29
8560000	0.31157346	2.3168469e-29
8580000	0.81059842	1.785265e-29
8600000	0.99999635	2.6248968e-29
8620000	0.80742228	3.2056837e-30
8640000	0.30643437	3.5134295e-30
8660000	-0.31160331	9.0718328e-31
8680000	-0.81061682	3.7098974e-30
8700000	-0.99999626	8.5245967e-30
8720000	-0.80740374	8.8282167e-31
8740000	-0.30640447	3.0067373e-30
8760000	0.31163316	8.8045156e-32
8780000	0.81063521	3.0458007e-30
8800000	0.99999618	5.4144182e-30
8820000	0.80738521	1.4416332e-31
8840000	0.30637456	2.8490596e-30
8860000	-0.31166301	3.0428392e-31
8880000	-0.81065361	3.4270568e-30
8900000	-0.99999609	4.8503971e-30
8920000	-0.80736667	4.1667876e-33
8940000	-0.30634466	7.7361028e-30
8960000	0.31169286	8.7144794e-30
8980000	0.810672	1.7651066e-29
9000000	0.999996	6.284777e-30
9020000	0.80734813	3.7412962e-30
9040000	0.30631475	1.1636525e-30
9060000	-0.31172271	2.2640324e-30
9080000	-0.8106904	2.8232606e-30
9100000	-0.99999591	2.5830298e-29
9120000	-0.80732959	1.1707689e-29
9140000	-0.30628485	7.2588225e-30
9160000	0.31175257	1.9031738e-29
9180000	0.81070879	1.7838397e-29
9200000	0.99999582	5.0941719e-30
9220000	0.80731105	2.2588918e-29
9240000	0.30625494	8.9505151e-33
9260000	-0.31178242	1.756202e-29
9280000	-0.81072718	7.0308217e-30
9300000	-0.99999573	1.3785153e-29
9320000	-0.80729251	1.0864993e-29
9340000	-0.30622503	7.9104601e-30
9360000	0.31181227	2.1047891e-30
9380000	0.81074557	2.8041025e-30
9400000	0.99999564	2.7358717e-31
9420000	0.80727397	3.6051261e-31
9440000	0.30619513	1.8557665e-30
9460000	-0.31184211	1.235861e-30
9480000	-0.81076396	7.2433418e-31
9500000	-0.99999555	6.4992127e-31
9520000	-0.80725543	1.8489619e-31
9540000	-0.30616522	3.4043243e-30
9560000	0.31187196	5.0830817e-30
9580000	0.81078235	6.0205864e-31
9600000	0.99999545	2.6339882e-30
9620000	0.80723689	1.5334204e-30
9640000	0.30613531	3.9819801e-30
9660000	-0.31190181	2.757658e-30
9680000	-0.81080074	3.473315e-30
9700000	-0.99999536	2.9333901e-30
9720000	-0.80721835	6.6504664e-30
9740000	-0.3061054	1.2445062e-30
9760000	0.31193166	4.333878e-30
9780000	0.81081913	9.3950714e-31
9800000	0.99999526	1.1733081e-30
9820000	0.8071998	5.8618553e-30
9840000	0.3060755	3.828579e-30
9860000	-0.31196151	4.5327647e-30
9880000	-0.81083752	2.7122221e-30
9900000	-0.99999516	5.3113375e-31
9920000	-0.80718126	7.237706e-30
9940000	-0.30604559	3.6931471e-30
9960000	0.31199136	2.5929094e-08
