Frequency	Signal	Power
3970	0.19766478	7.9396377e-32
3980	0.24446862	3.5342173e-32
3990	0.25422588	9.6272405e-32
4000	0.23176275	8.047822e-32
4010	0.18605626	7.061723e-32
4020	0.12863802	5.1504005e-32
4030	0.071696795	3.0165851e-32
4040	0.026155906	1.1729506e-32
4050	1.1537638e-15	1.5167391e-32
4060	-0.0029123399	2.619388e-32
4070	0.0166153	1.403702e-32
4080	0.053304833	3.2163457e-32
4090	0.098284765	5.137476e-33
4100	0.14053599	1.2616936e-32
4110	0.16869293	1.4711311e-32
4120	0.17293907	2.6429502e-32
4130	0.14671981	3.276142e-32
4140	0.088018646	7.5309168e-32
4150	6.7282162e-15	5.8973398e-32
4160	-0.10909164	8.6672996e-32
4170	-0.22678498	3.9012724e-32
4180	-0.33789138	6.2546009e-32
4190	-0.42648107	1.9606993e-32
4200	-0.47806799	4.8707629e-32
4210	-0.48170975	2.7249313e-32
4220	-0.43173334	5.88974e-32
4230	-0.3288399	3.460535e-32
4240	-0.18041856	3.366443e-32
4250	-1.9325455e-14	3.2050028e-32
4260	0.1941078	4.9787233e-32
4270	0.38085108	3.860711e-32
4280	0.53888811	5.8665601e-32
4290	0.64917166	5.8221415e-32
4300	0.69733236	4.9386411e-32
4310	0.67555801	3.9997026e-32
4320	0.58372255	3.6799833e-32
4330	0.42960939	9.6107021e-32
4340	0.22818533	6.0719073e-32
4350	3.1720914e-14	4.4787023e-32
4360	-0.23110428	1.0265163e-31
4370	-0.44069972	2.0850574e-32
4380	-0.60657112	3.0269507e-32
4390	-0.71126585	3.5145571e-32
4400	-0.74408603	4.4901093e-32
4410	-0.70228224	2.1437147e-32
4420	-0.5913066	3.1958162e-32
4430	-0.42409926	1.6996596e-32
4440	-0.2195021	3.5124205e-32
4450	-1.7426059e-14	3.6210632e-32
4460	0.21092866	3.5699616e-32
4470	0.39152513	4.6975091e-32
4480	0.52419654	3.6119942e-32
4490	0.59740238	1.7900977e-32
4500	0.60676275	3.7626638e-32
4510	0.55527123	5.9268199e-32
4520	0.4526093	3.5722814e-32
