Frequency	Signal	Power
2910	0.24064388	1.6414573e-32
2920	0.23124104	3.7086727e-32
2930	0.18671393	2.6957967e-31
2940	0.1076704	8.8311489e-33
2950	7.4101023e-15	4.2579434e-32
2960	-0.12561529	1.4729331e-32
2970	-0.25489411	7.9823735e-32
2980	-0.3717076	1.929189e-32
2990	-0.46016558	7.1620453e-32
3000	-0.50676275	1.6615081e-32
3010	-0.50229672	8.7211761e-32
3020	-0.44329485	6.0423838e-33
3030	-0.3327466	3.484298e-32
3040	-0.18002696	4.6499646e-32
3050	-9.6586676e-15	1.8419019e-32
3060	0.1886004	5.0173184e-32
3070	0.36532073	4.6302867e-33
3080	0.5104049	1.3279926e-31
3090	0.60717659	1.3772858e-32
3100	0.64408603	1.4882997e-31
3110	0.6161602	3.080992e-32
3120	0.52566942	1.0348716e-30
3130	0.38192119	5.5623489e-31
3140	0.20020259	2.9333529e-31
3150	1.7358296e-14	1.1215962e-30
3160	-0.19728363	2.8253495e-32
3170	-0.37083087	1.0326614e-31
3180	-0.50282085	1.9527265e-32
3190	-0.58045236	1.5151764e-31
3200	-0.59733236	7.1393691e-33
3210	-0.55406601	2.2073419e-32
3220	-0.45798641	3.7017643e-32
3230	-0.32207256	1.582719e-32
3240	-0.1632061	2.3260607e-32
3250	-1.1919074e-14	8.3262419e-33
3260	0.14951686	7.1912001e-32
3270	0.27006138	2.6294339e-32
3280	0.35083164	6.1415397e-32
3290	0.3866041	1.7517744e-32
3300	0.37806799	8.387946e-32
3310	0.33137542	2.9395237e-32
3320	0.25698968	5.4590218e-32
3330	0.16800645	9.2955219e-33
3340	0.078189936	1.1092711e-32
3350	4.4063809e-15	2.0832036e-33
3360	-0.057116947	3.4502691e-32
3370	-0.08794129	8.8632323e-32
3380	-0.092037371	2.21556e-32
3390	-0.073587283	1.2525842e-31
3400	-0.040535986	1.4589605e-31
3410	-0.0031791137	2.304928e-31
3420	0.027596866	6.5464336e-32
3430	0.042163225	6.3148258e-32
3440	0.033814039	2.1640925e-32
3450	2.4504983e-15	1.2281298e-31
3460	-0.057057605	1.3885958e-31
3470	-0.13047532	2.6462993e-31
3480	-0.20953972	7.8794284e-32
3490	-0.28116191	1.2166992e-31
3500	-0.33176275	8.7441298e-32
3510	-0.34933153	1.2773282e-31
3520	-0.32537031	2.059482e-31
3530	-0.25644331	3.6184208e-31
3540	-0.14509754	1.5020481e-30
3550	-1.3771383e-14	8.8771642e-30
3560	0.16476154	2.8059209e-29
3570	0.3311551	1.2567984e-30
3580	0.47929348	9.281532e-32
3590	0.58988327	2.2342991e-32
3600	0.64672647	5.3739036e-32
3610	0.63895009	6.9756443e-32
3620	0.56266549	1.9298373e-31
3630	0.42182376	1.6047055e-31
3640	0.22813052	3.4194695e-31
3650	1.8181006e-14	2.0686442e-31
3660	-0.23935033	3.4328454e-31
3670	-0.46445256	2.32159e-31
3680	-0.65049043	3.3639585e-31
3690	-0.77620326	1.8367846e-31
3700	-0.82643737	1.9024453e-31
3710	-0.7940288	6.4680423e-32
3720	-0.68077875	1.120943e-31
3730	-0.49739168	3.9600743e-32
3740	-0.26237172	4.6313719e-32
3750	-1.7492691e-14	2.4134265e-33
3760	0.26237172	1.7036083e-32
3770	0.49739168	8.282329e-33
3780	0.68077875	1.4686633e-32
3790	0.7940288	4.5883186e-32
3800	0.82643737	4.1506008e-32
3810	0.77620326	7.2251687e-32
3820	0.65049043	4.3322522e-32
3830	0.46445256	1.0398833e-31
3840	0.23935033	5.8059628e-32
3850	2.3746917e-14	8.3362134e-32
3860	-0.22813052	3.3675946e-32
