Quadrature Modulation 1GHz: F=1.0E9, FS=10.0E9
Frequency	Signal	Power
2410000	-0.22123174	2.6545088e-09
2420000	0.64203952	2.9439104e-10
2430000	1.2600735	1.4208095e-09
2440000	1.3968022	5.357194e-10
2450000	1	3.4973922e-10
2460000	0.22123174	1.6368664e-09
2470000	-0.64203952	1.292108e-09
2480000	-1.2600735	5.2554547e-10
2490000	-1.3968022	5.500844e-10
2500000	-1	7.0867551e-10
2510000	-0.22123174	4.8491724e-11
2520000	0.64203952	1.6696116e-09
2530000	1.2600735	1.5587847e-09
2540000	1.3968022	5.8095459e-10
2550000	1	1.1090058e-09
2560000	0.22123174	1.477631e-09
2570000	-0.64203952	2.8850464e-10
2580000	-1.2600735	6.4728118e-10
2590000	-1.3968022	3.9913398e-11
2600000	-1	2.9665187e-09
2610000	-0.22123174	4.7181466e-11
2620000	0.64203952	7.8889289e-10
2630000	1.2600735	2.9152319e-10
2640000	1.3968022	4.1385358e-10
2650000	1	2.8883139e-09
2660000	0.22123174	9.5177272e-10
2670000	-0.64203952	1.0806017e-09
2680000	-1.2600735	1.3271475e-09
2690000	-1.3968022	7.169653e-10
2700000	-1	7.6542225e-10
2710000	-0.22123174	3.0485912e-10
2720000	0.64203952	1.1175559e-09
2730000	1.2600735	1.0068078e-10
2740000	1.3968022	1.314002e-09
2750000	1	1.4384435e-10
2760000	0.22123174	7.0769599e-10
2770000	-0.64203952	4.12696e-10
2780000	-1.2600735	3.2481847e-10
2790000	-1.3968022	3.0149643e-09
2800000	-1	6.0831721e-10
2810000	-0.22123174	4.0072661e-10
2820000	0.64203952	2.3716727e-09
2830000	1.2600735	1.609828e-10
2840000	1.3968022	1.8972148e-09
2850000	1	5.756468e-10
2860000	0.22123174	1.2612515e-09
2870000	-0.64203952	3.6762774e-10
2880000	-1.2600735	1.0746699e-09
2890000	-1.3968022	7.3487969e-10
2900000	-1	6.9015895e-10
2910000	-0.22123174	9.6398972e-10
2920000	0.64203952	7.935945e-10
2930000	1.2600735	2.228238e-09
2940000	1.3968022	5.5986758e-10
2950000	1	1.179643e-09
2960000	0.22123174	4.4370594e-10
2970000	-0.64203952	9.7540504e-11
2980000	-1.2600735	2.1574099e-09
2990000	-1.3968022	8.6835915e-10
3000000	-1	6.9071764e-11
3010000	-0.22123174	8.6912723e-10
3020000	0.64203952	2.1612182e-09
3030000	1.2600735	9.7797772e-11
3040000	1.3968022	4.4525762e-10
3050000	1	1.1847622e-09
3060000	0.22123174	5.627571e-10
3070000	-0.64203952	2.2415135e-09
3080000	-1.2600735	7.9893272e-10
3090000	-1.3968022	9.7118535e-10
3100000	-1	6.9579664e-10
3110000	-0.22123174	7.4137402e-10
3120000	0.64203952	1.0848454e-09
3130000	1.2600735	3.7132644e-10
3140000	1.3968022	1.2746383e-09
3150000	1	5.8205187e-10
3160000	0.22123174	1.9192211e-09
3170000	-0.64203952	1.6291969e-10
3180000	-1.2600735	2.4011391e-09
3190000	-1.3968022	4.0584707e-10
3200000	-1	6.1628221e-10
3210000	-0.22123174	3.0552805e-09
3220000	0.64203952	3.2924082e-10
3230000	1.2600735	4.1840081e-10
3240000	1.3968022	7.1760289e-10
3250000	1	1.4587873e-10
3260000	0.22123174	1.3327362e-09
3270000	-0.64203952	1.0212489e-10
3280000	-1.2600735	1.1336521e-09
3290000	-1.3968022	3.0926055e-10
3300000	-1	7.7648161e-10
3310000	-0.22123174	7.2731677e-10
3320000	0.64203952	1.3462672e-09
3330000	1.2600735	1.0961152e-09
3340000	1.3968022	9.6537207e-10
3350000	1	2.92934e-09
3360000	0.22123174	4.1969091e-10
3370000	-0.64203952	2.9560206e-10
3380000	-1.2600735	7.9983128e-10
